id_assinatura,id_fatura,status,total_paid
3B29EA9B38C24526A9551405B651855F,965F10C3D2174E49AB116F2A53DBB5B9,paid,"R$88,40"
3D2BA8FC491B47C5BEF4B640264C1B64,ABDD408C547B4832811584827C05EAB1,paid,"R$88,40"
836BD5828887415784D85C214899274A,0712A459BCB64A23BE333A4CA9C329AC,paid,"R$88,40"
837D9182F83C486CA4A4B507868C39F9,B0CB7183CCD44E2C99D57A380950A929,paid,"R$88,40"
86C83008C81C4F94BD3A1DC7CEEB5DAC,F610B2F819CB47A9A329D0B309D27449,paid,"R$88,40"
8B48E2C11237445CAB19D6A4F354A535,12012DBB98AD4EE6AF590C524E3A944A,paid,"R$88,40"
91D7BE3435524AB0BC45E8E5AC230B67,8FE127762D024A5DA886716BE6A37D1A,paid,"R$243,94"
2C5DDD4DCA1948AFA81AA328706F81DD,2CE1408E50C14F59A745E73B7FFA01E5,paid,"R$91,09"
66DCEA7BB6E14FD29CA9FC4CFE1B3399,4136149770F84F7CA6364E2CD0F62E16,paid,88.40 BRL
ECC79284168345E68514454F8D081783,AB1842E35C4140298A1B86162C337083,paid,"R$129,20"
ECC79284168345E68514454F8D081783,3E350DA9E1654A0FB74DCE59D9C1141F,paid,"R$129,20"
F4D15812B00D441C9BF758DEA5F4ABE2,9B1F69954DB348EC89B3C7D88F6A877F,paid,"R$90,70"
07FF1DB294384170B3A6212396B828BA,02078205F5D744B3AB1BDA8875752F22,paid,186.53 BRL
159EE4E278894F9485C2542C4F37C736,79D8692A11374DF5B195B7B979BFCE65,paid,"R$88,40"
2A36D2B14012436BAB2FD135A08219AA,D40A1ADBED3F4E779BA1D7B3FE6E186B,paid,"R$88,40"
3FA8F5C6C2404978854B9C46758D5C0C,FA7DCCAB1C654B668829CB5C23C63F62,paid,"R$88,40"
8576695383774CBE8357FE415A9053DC,66ED07317CBF4633A4E9EA24F7FAE3C6,paid,"R$190,00"
947C67E70261443899AEF058C473CBF4,26BE4E8AB19142E3B0B66E3A8231CC78,paid,"R$129,20"
D082CD001D654740A387D66B772472E3,7F2A501EA5994B988DDFE309240917EE,paid,"R$129,20"
E3F3234BA07B4388A9E4502D9ED03B3A,2A84615DA0F0488E9C855FEC7397FB90,paid,"R$102,00"
09F5B8DDF9654EB3A677E2E437DF6AF4,1210CED566CC48B4A6EB1D1D5CD50DE9,paid,88.40 BRL
3E3B56CC193F43C2975F5F58061D6359,9B7667CFFB8F498E8BA127B1962A7752,paid,"R$91,35"
2A36D2B14012436BAB2FD135A08219AA,E86B895349764AEABB86C0669392BC5B,paid,"R$88,40"
2AB267FC95A1411CA62B206D7EE4F6E9,8E158FFB0763442684CC8DE1F9610B81,paid,"R$91,09"
557994593E6C40A18BBF145F8B58EAB1,2906CA513C4E4D33B7A4016F858E29C2,paid,"R$102,00"
5EC83109FB394F87A1AB73D3D993A934,4F2F6DED16F647358BB21B97AB77B4A5,paid,"R$88,40"
770B7457B5E1443C80E16EF7229CB114,4574E08D87BD4BB1BEE91C45C9867854,paid,"R$88,40"
8F38501BA336468F811A29796CB7F127,6FA77B7FA30F46EB972C3B2D9C20C39F,paid,"R$88,40"
0454A0E73CF249198B22CFC8099CAAB6,C38589D1CC7F444099C419DC89F5E06A,paid,"R$102,00"
456DF968FDF04002A2BDDF4032C2C708,9958CC32072042B39A47B36DBB05CFF3,paid,"R$102,00"
4F6FAA10E062408B80D1C385AF7FB22D,EBB77300103D43E3BD0633865824F0DA,paid,102.00 BRL
6DB85387FA144BCE9DC61E54BAEDD644,6DAAA939E19B4682BDF2B05A770AC0AE,paid,"R$88,40"
92930E2D52754B82A27A658453F744BC,07650875979149E09A89E22460B35B7E,paid,88.40 BRL
A253A1CCF8B74D94839830BCA244D7D9,21FF1774A5A04F138E5F561A04B3045C,paid,"R$102,00"
1957F72B3C9844AAB5158092970BD8E2,5AC575E0C3014C40A3740AB97100C47D,paid,"R$102,00"
669901FC54F04383872EE7062BAFD9F6,53DAA3455BD642BFA8B326CC32078F1F,paid,"R$88,40"
851BA9DCB21148058147F8F7E70D39E6,AB5E786AC75849A69BF985E05201B72D,paid,"R$122,40"
AD95BA6181114EDDB7BBC8E7CE302F81,0267E4E749C24C12AF1B93CF1BA1567A,paid,"R$105,12"
C30E324A8A0A48C69A657C65C269B02F,1132681F9A2C4D6DBE324469489E9BAE,paid,91.07 BRL
FD0870FFCBBB46469A36F4254837BC7A,17D19F4B143346A7AE4A46BFAA8A7A9D,paid,"R$88,40"
34115E3559E84170948C8376AF0DC1AC,A43C0F311A624D24BF55EFCE7A061B88,paid,"R$88,40"
4678880154DD471B892D1324B9E68602,3AFD6A5B0C9D4C16846A9C2AAD4CBEB9,paid,"R$88,40"
57F1012D889C4B3E9184F18BBF7FFB00,7AF678DD4B6346BF888FC6A01958B83B,paid,"R$91,15"
734B3EB188214BCF8289DA312C7FEE84,260B7D271A65416B9FC2F54DB17A955A,paid,"R$102,00"
92AA3AB3F4D244B2B1FB5FDFF66AD299,06A4E3F85C3144A29A2E3C6CE0873C53,paid,"R$91,31"
BFFB723712E74149A3F38E13CD25ADED,A9C885BFE7454B158B8DFAB778836695,paid,129.20 BRL
C357ED8195424127A39F18F050C525B3,A0D70C23F461458B9AA85AF59D94F1D6,paid,88.40 BRL
CA0D57F59E684464BE35CB243FA193FE,D9B3FDCA193E42E7958B1EA54A8C6F46,paid,"R$88,40"
48FEA748D7DC45FD86E5AC4718AA226A,C4CA56648A2C4849A6A143A476C38A0E,paid,"R$88,40"
82C66277C76041BF87BE58A0E98E3A17,F8103BA4680C46CCBA5F2FEC40080BD5,paid,"R$88,40"
837D9182F83C486CA4A4B507868C39F9,BE1397EBFA854D56B54255AE5694E76C,paid,88.40 BRL
8E70287E56A6426B872E187B96CE7E71,2C2A2F5121064BAD85744C1953E80416,paid,"R$88,40"
BFFB723712E74149A3F38E13CD25ADED,0616E674A45D4A1AA0AEB246126EA818,paid,"R$129,20"
C357ED8195424127A39F18F050C525B3,4D7697583B494258A45E86C51F114C13,paid,"R$88,40"
07FF1DB294384170B3A6212396B828BA,907D1825F07C4FAB9AF496A1AC742FE1,paid,"R$88,40"
25B4DF326EE64EF3B3E3AB84A84CB025,03D3998504C540BCBF92EB98DE6406E2,paid,"R$102,00"
3D3AA4FED18C4B87B91C4181C846387C,D5EE0D5D050744B8A75CD0545FC875B6,paid,"R$88,40"
6DB85387FA144BCE9DC61E54BAEDD644,AA296F7530AF4FBAA6FE2DCE24BFBE4A,paid,"R$88,40"
8C9C2A76F7654CC69F64540C6022435B,47A89B0E7D684EE1AA304DACE0F9510E,paid,"R$88,40"
98AABE6FA7444292B086DF2D52D0E9A0,A2F24A78D4174F3E92CD9644E4AFF202,paid,"R$88,40"
A1B2520709F4495C9D136121622E1892,EBC7A068DC5F4934941D8EC6BDECBE45,paid,"R$88,40"
BF324DF5DA0D4F03B2610CB600440664,F647C734C2104C46AE8A4B2A0850C627,paid,"R$88,40"
BF324DF5DA0D4F03B2610CB600440664,F99BE553F889483985FCA4C779C4CE8E,paid,"R$88,40"
ED9B9C7761FC4566883D0CD4D2CE031A,B19C4A34DF7A4719AF573036B88EB136,paid,"R$88,40"
01588EDCF37E4B83B42F1EA94BF30C40,9AC0E62F004C4A7384B4826B50A0C1BD,paid,"R$122,40"
62C3C6E4B7CB4F95BBD3B400BE052DB0,2D013CB7451545249B01D615C28FE4D0,paid,"R$102,00"
802D37288FDE421DA36A13DFB9083A51,1D8D52F34C6A4875AA8F427586AEAEC0,paid,"R$91,43"
836BD5828887415784D85C214899274A,D27A8CC4625041A6A67DEC9B85766316,paid,"R$88,40"
AD28FA77FA8F4C5EBB8A48A7E4D65001,513F9F4938644619A785342BE28B534F,paid,"R$88,40"
F459AC4C492D45C8A3DBF66C63AE6557,84FE24B4A4E040789720382EA2C41EC7,paid,"R$88,40"
0C7EDCC79D054D748CC2C1C7DBD519F4,90C8F3CBF01D4FBEB7AED21A696D8E84,paid,"R$115,61"
2A36D2B14012436BAB2FD135A08219AA,46381BCD39AB4D3B9D572BBF631100C9,paid,"R$88,40"
3B29EA9B38C24526A9551405B651855F,2D3420BF74D5490ABFCD9F969867121C,paid,"R$88,40"
48FEA748D7DC45FD86E5AC4718AA226A,47DDC09E339B435F97B4B249603F0131,paid,"R$88,40"
6BFD6C5FB2964A12882775EC477D3245,00CCC34244BF40CBA9F92D5C39A0B374,paid,"R$102,00"
B8F10D61597644358B2B186457A0865A,07E66ED6349F4DB8943611A6C1E82B5D,paid,"R$117,57"
EAF2573D17B84F3486404CD6AE8F0E21,8DF97D2E6FB94729A595A19CB4DDE5B2,paid,"R$91,13"
3D2BA8FC491B47C5BEF4B640264C1B64,76BC47CABC2344DDB6D4BC69547191F6,paid,"R$91,29"
4894D2DB38FA4FC9955DD26EAB73743E,69BEA07604AD460EBEAA0E1BCB004B01,paid,"R$186,53"
5991C140AE83432B87132DF72D410738,DB48CD63CE774EEBB229F0BBE7A2B5A7,paid,"R$115,61"
79610E67FAA44E6D9A2C66CDB8921F32,E854D4C7C3B54CCF8CAD3AF4CD6FDCD4,paid,"R$78,75"
CAEEEF9C05964B25AD37A98089036259,30F028B82B1349EDB36DFBC4EBAB4555,paid,"R$91,09"
D075E9B9CD0E486CAC80E8A5DE53A650,747DFA30D28A4659B900F23F8E3AD6D1,paid,"R$102,00"
D704ABE9D12241AF8FE769C089B2EE88,2777DA9C94B8422588299364D517859D,paid,"R$88,40"
456DF968FDF04002A2BDDF4032C2C708,1CE11CD36F864C12B792DFE8756A6000,paid,"R$102,00"
81330B22EE294445BE39E55BF8CF1B7C,A8247C7704BD4553B29BE09DACD8EC26,paid,"R$88,40"
FA616905F31E4410BCCB284D271BE124,EBEE07C3EFEB41B3886E7106D7FA953C,paid,"R$91,43"
FE64C90096FB41A0806297981D549172,C3B9EE08AF144D3C865681FF23DCC8A4,paid,"R$88,40"
06C628BFF75C4612A93FEFC4BC7EFD3B,DC4183DA79F1416397B17DF72A9662B7,paid,"R$88,40"
650488DDA5E545ACBE9E761FC22B7EFD,0104E372156C49D7B06D026DD2EC9FE4,paid,"R$88,40"
7B80997ABBFF44F8BEF0B9A8C6C1010C,E58BDE465572437FB1DD43E6235C7BB4,paid,"R$88,40"
B286D715F1DD433C925A97CA69787612,EB0928FF52CF4D409E484AF1FC390169,paid,"R$258,27"
CA8AA6DFA40E4B8D9FE275F044E167DF,14E77AE5B825448F8AE570747B2EAF93,paid,"R$129,20"
CAEEEF9C05964B25AD37A98089036259,47976978C5DA44D4AE1870AD0AF8F4B1,paid,"R$88,40"
ED9B9C7761FC4566883D0CD4D2CE031A,6816E6D8768B4AC79A92AA27D3CD4D11,paid,"R$88,40"
01ED37892575414DA601996E7D0B3CC2,579F482ED31E4193B71FD42E608A725E,paid,"R$102,00"
2CEF34607A2E4FC18B2BF0177FD08734,1F15598460FA4E1BB35AEEF4877BF4E4,paid,"R$122,40"
3764EF60C8264C1EAF674E214CC2A857,AD768EBB18A94AE5BDEAD27A43987B5F,paid,"R$102,00"
3FEEED8FB8F64DB1923B60C8D8B8C240,BCC3B4141FAC4BD882B7F29226BC0202,paid,"R$88,40"
A97172D836DD40BDBBBA67D734E7D1FD,9BA8E17E43A54050AB55B60999BFE6D3,paid,"R$88,40"
AC4CB453B77549108467F3709313112C,A18023F7100D460EBACE3E5373AC2B62,paid,"R$115,61"
AED1AD93951D43269894E0FD2D6CF8C5,36D0045A39A945EC996A290C2D9A433E,paid,"R$88,40"
13895EC5A37748C085D2D113BCBF796D,370F6BF8BF524902B3B531F31A39033E,paid,"R$88,40"
2558BD6E543043FD931FEF90EC8F157E,C5A0B857FA2340FC853ACE62156B8DBE,paid,"R$88,40"
5197293B9BB0430FB07B5F419967A803,326905F7B13E495AB8927CDBBFB2031A,paid,88.40 BRL
6DB85387FA144BCE9DC61E54BAEDD644,0ED0C0F8C4704FBAA1C9345991554F72,paid,"R$88,40"
88471719666545AB8A6C6961B6CFF0B0,A0AF435D24B744E3B2F3C6C7F21A1120,paid,"R$122,40"
C7C922B7C0FA4ACCB79459D25B3D5710,0EB3A751CF774B83B43AD338305F495B,paid,"R$88,40"
CFA190A500D64CFEA26286BEFA4CB71A,A8325E29C704495E9661A84B8DB2A9DF,paid,"R$122,40"
0EB6E450F10A4106AE4F8BC4038863C8,195FAAD9D1C844058D850BE8CE85E806,paid,"R$102,00"
2C90A9BC515C4243B4EF3C526F17B1DE,F0C47CBA59EB4BDD98E96E93EB121696,paid,105.00 BRL
51B5CF7EA0884B56AF287FDA149FFC4C,540E28B9DD224D049EB901E13165118A,paid,"R$102,00"
982B0B18282E460B847C3598B8B03020,EBFE06A4B1B944C7BBCAD91692527AA0,paid,"R$88,40"
FD0870FFCBBB46469A36F4254837BC7A,390B1ABD65D341B281DCF10B94815657,paid,"R$88,40"
0454A0E73CF249198B22CFC8099CAAB6,873011B3D4954780A81D2F2A83DCB809,paid,"R$102,00"
78E0C7473661447CBD50CC1F5BA405AE,CFCA032ED49B4BB19D3FB58555340B5B,paid,88.40 BRL
8C9C2A76F7654CC69F64540C6022435B,8D43F537ADFE4B35A744CD34150E758D,paid,"R$91,25"
FD0870FFCBBB46469A36F4254837BC7A,CF9D3484C6BE44C8842A3DA3D5FDCF81,paid,"R$88,40"
377A03D5FAEF4EFAA2BBD7ADCDDC6C64,981D0E4A5A0E4017B6D28BE26787FC42,paid,"R$88,40"
3D2BA8FC491B47C5BEF4B640264C1B64,DFF7D5917CB74CEF8085B98DDA4EDEF8,paid,88.40 BRL
48CBBA912D4F4CFBA80D8F3047DBB536,D3BBE475924A4CFF9C643C1261C531D3,paid,"R$88,40"
DFBAFE164A1446CFB316E70E9A4FE769,034FFEEE6CB848589B258BD644C871DD,paid,"R$88,40"
FD0870FFCBBB46469A36F4254837BC7A,036808D0396D4ECEB71C6F755E3A4FFC,paid,"R$88,40"
117CBEF50D3E41E08B751880075A2FED,77827BE79A1A44F4894A6B2A13C944D7,paid,"R$115,61"
6BFD6C5FB2964A12882775EC477D3245,4A7ED5E169C148F4B9E9AE809849B1C4,paid,"R$102,00"
8E70287E56A6426B872E187B96CE7E71,6D49514BFC994CB9B909F75264C0E104,paid,"R$88,40"
9E3A9753C8814FA288DEAE754CA10FA2,D677D24BCAB947ECB17B1485EA20B4B5,paid,"R$91,15"
D4E0EFFBBBC64A229B56BBA2BEF5DEC8,265B05CF4C214479A84D9D0F5D7E6EC5,paid,"R$88,40"
DCB18235C15F4ABD8E41D45855EABBB4,6C10A84E74EF4054B86ECF5AD1D4E9CC,paid,"R$122,40"
2021A74572D649F68AF59CA0FCDDE484,EEEE68C06D41417D902C1913AFB08B99,paid,"R$102,00"
557994593E6C40A18BBF145F8B58EAB1,D58CF168657A47FCB281951A5BB2CD6F,paid,"R$102,00"
5D1CDE9B03A04304AB8B2B377958405D,0F549E8671304FE1A3D62BCC40EF6691,paid,"R$133,35"
7B97C0A589A44AB6BF25E7D8E2B6FC63,2C26805A94C24A69ABC11C4CCA68D9B3,paid,"R$102,00"
81330B22EE294445BE39E55BF8CF1B7C,75BD98373C0C46C5B6F3B70775A48977,paid,"R$88,40"
5F2875BCD84C4E9C8BC8373E11816E20,001A00156525463B88495647EBE32952,paid,"R$115,61"
9E3A9753C8814FA288DEAE754CA10FA2,071F00DED9BB422B92735AD73E0D917E,paid,88.40 BRL
57F1012D889C4B3E9184F18BBF7FFB00,0392DBB43D6645A0818EE796471A2BD8,paid,"R$91,15"
62230CD0B53949BB9859F2AE3A67BD62,18CCCCC9C8C94413809C621B274FCFF8,paid,"R$88,40"
0BFE4703EB61498DB13790027AEA9F25,DC37038336554EA09539044F8B5ADB76,paid,"R$88,40"
E4914F25A52D4CFBAF61EBBAC865664E,D3F90CA95A394DE883749DC004C19302,paid,"R$88,40"
159EE4E278894F9485C2542C4F37C736,E0931BA561D74414B14FCBA0FE092C42,paid,"R$88,40"
1EAC818B87CA46CBAAC6DE20C5352894,1BB4601B1AAA4198B7FA2EF3242E85FA,paid,"R$96,05"
2CEF34607A2E4FC18B2BF0177FD08734,C333243551594E0C9DCA7F8AE9322AC9,paid,"R$122,40"
456050F7BEFD4C2C9D6D02E5D04A2D08,C81341999DC84A6CAF51ED150CC33F88,paid,"R$88,40"
81FAC0499E8848E1927706D9871C56A5,0B8198C131394CE584F3F5DD2F6482DD,paid,"R$129,20"
AD95BA6181114EDDB7BBC8E7CE302F81,3FE03B3ED81A40CBA46037BF748C74DC,paid,"R$102,00"
D188B959128D4DD6857B54EA1EC2BCA5,655E32AF25DD4B4996ABAB624FF7E2CA,paid,"R$88,40"
48CBBA912D4F4CFBA80D8F3047DBB536,9911BD732F8445759B9DC2AB7578110F,paid,"R$88,40"
4F2C65DDE9764131819264BA4AF5EC60,7CF30BFC5F444B8C944B5FD71902330B,paid,"R$88,40"
78E0C7473661447CBD50CC1F5BA405AE,53954D8C3C6845D8970A22756F60601A,paid,"R$88,40"
7FDFBD13C5244E419515FF24AB5BD535,5DDB3C7FDEB9488E98C742E73C78775D,paid,88.40 BRL
991B520AED5A45CE99E8293F4D34545C,50D88E37ECDE4A5F905403EEB0B0E628,paid,"R$123,50"
A14AD3BE1F9C47949E95722B7AB036FA,1BE88F5B30F34E96A59CA0342368BE93,paid,"R$88,40"
4A6539EA1B034BF3A40084754CDA20BA,5399E93670DD44A49270BF2D83AA5DE1,paid,"R$88,40"
557994593E6C40A18BBF145F8B58EAB1,F49942B5CDC5419CAE4CD52689645D6C,paid,"R$102,00"
9736B757FD2B43ECB3F704C31875F089,852F51853D264D82AA63D41E9EEE8601,paid,"R$215,22"
AE852062A1B74658891066B04EB45EDC,635DF6639361458CA5BD1CD8EA971E29,paid,"R$88,40"
F6F7D0D9CD104D93B1ABE9787DD7CBF6,612E0CD805074326AEFFCC3649D80CF9,paid,"R$88,40"
4F6FAA10E062408B80D1C385AF7FB22D,36F00B5FA48A41528CE5792668404C0F,paid,"R$105,21"
5142F5A5ECB54F4282362F323ED25BDF,C9AF3BC337F0485DB9F840F16AB9BE23,paid,"R$227,50"
674FB61819C647D58270609F944A0F76,70A6CFFB091B407F9FF1419171EF1F75,paid,"R$102,00"
A089801F2F424C77A8FA5A8970BF6E1F,9B070152C87E43B7AA1005D5F5FEB135,paid,88.40 BRL
C02C32205AFA4C638CCE26ABDBEE22C9,BD36FCCEA815450AB56075BDE3B46346,paid,"R$88,40"
C357ED8195424127A39F18F050C525B3,FD2E444C95C042F48ECD1D750E00F114,paid,"R$88,40"
CA8AA6DFA40E4B8D9FE275F044E167DF,454300233D0843BAB9BAB2A1D4ABBDA1,paid,129.20 BRL
36CC9C5E671D4718B27127A89A6BE3AD,B7D37C2A24194053BDB6ED8F699AE7F0,paid,"R$88,40"
734B3EB188214BCF8289DA312C7FEE84,48D64E0677B948CCAA9F72132B9F38A3,paid,"R$102,00"
7B80997ABBFF44F8BEF0B9A8C6C1010C,219E781CB304484BAD73335F15310AD4,paid,"R$88,40"
8E70287E56A6426B872E187B96CE7E71,A612914AFECF4C19A46B570E1F647420,paid,"R$88,40"
C30E324A8A0A48C69A657C65C269B02F,5029DB8DB58F49F7B186091B8ECC5D85,paid,"R$88,40"
4CC8F609775F4685853998B087E1BC9D,349F122E1EB64CAB92931E9C9C36D0A3,paid,"R$88,40"
586FA8BC1BBF4612BE757167EE53B902,4CDAFB68F8A14E63932CD9D2114F083B,paid,"R$88,40"
616A65E1FF6D4A42949213521A09F4D6,020397B366C8458A83F1CB93FEA319E2,paid,"R$88,40"
652854C635CD47718B639174982042E0,2A84A75A2E6D4140B3BCA445801F36D4,paid,"R$135,00"
83DD63B8BE4346F78E0C29FA8F724335,BE57C0C4394A4C9E855A456D5F49F692,paid,122.40 BRL
AB2E263C118B41A3AF9CAAAF1169C3E6,B7FEF6304D1B4CBD83E92AF89877A013,paid,"R$88,40"
C357ED8195424127A39F18F050C525B3,DA8520EB1A3A48C490D32B5E6B393947,paid,"R$88,40"
0C0D262F90454D48991BD4D3F3A8EA5C,9ABC0BD3B880465CA1F366BBB0229E67,paid,"R$105,36"
1EAC818B87CA46CBAAC6DE20C5352894,2646EB22EA1F4EBFA85A2C48836F3DE6,paid,"R$202,67"
2808803D49CB4ABC9846B606243A3D7D,46AF6BB14C7941AD9147FD48AE3DF44D,paid,"R$88,40"
3B8F129B1E89442F8838A918A6570EDD,45B802BC7E2A4F4CACDD11C1BC531FA9,paid,"R$105,36"
3D3AA4FED18C4B87B91C4181C846387C,27C8A80A7D3F4F268827E9D1A5CA3A7F,paid,"R$88,40"
59D9784E18714C259B259A90B5EE9B7B,FEDA51227D55412D847A94FFBBB3DF36,paid,"R$88,40"
82760C0E976A4F598317AB3793070AF5,BE38CF13A9054A359A1BC5E352448FFE,paid,"R$129,20"
B3DB909D78B542E29B4D360B5912545F,9634CDB905D446618E2B25FC278172D6,paid,"R$88,40"
D082CD001D654740A387D66B772472E3,4883669A27B64B4FB9B7895D962E1DF1,paid,"R$129,20"
10F2FF1D01CB4E46A1BE188B2E36F179,E8BD9F203C174FF8812301641E014C33,paid,"R$215,22"
9EEF04CA26B5451486FAB4E9606EF0E3,79385F2D9025405DAF96177F29279102,paid,"R$91,35"
DCB18235C15F4ABD8E41D45855EABBB4,093AC5E7AEBB4C208433DE2A8DB119F9,paid,"R$126,87"
43FB9DF6C43C4B73B88728B235BC51C4,819331CD73374EF5B6E585C4BBC31C6A,paid,"R$102,00"
586FA8BC1BBF4612BE757167EE53B902,F337188A1C334C07850E3116EFC819EC,paid,"R$88,40"
770B7457B5E1443C80E16EF7229CB114,C520D9CE0A594B5B8A0B98F0CF304D8B,paid,"R$88,40"
7FB29B2F0D1D4365A08202B6562747C8,0681B10EE2474F32A3ECA60A718F2F5E,paid,"R$129,20"
B286D715F1DD433C925A97CA69787612,B143E1CBE56646D98468C22CCD59BAB4,paid,"R$122,40"
DE4D7D9FDFFC4052BE710DB62AC64318,4F24BE16AFA843BCA1F79D70A4F03E10,paid,88.40 BRL
045BC79B3E1541E6994FCD8DC78CD531,47175E423D1C4DE685AA40AA2F069B77,paid,"R$97,24"
3E3B56CC193F43C2975F5F58061D6359,4EC594DE016546B48F2E977E7BB7F67C,paid,"R$91,43"
734B3EB188214BCF8289DA312C7FEE84,03B4BC534C5B4D99AFA6563AF717B360,paid,"R$102,00"
982B0B18282E460B847C3598B8B03020,C4FB6BBF3B434F759CDF75B7D761EA25,paid,"R$88,40"
FB609AA51E694BAEAAF48B70C305B87D,6E71C260EED24154A9764101ACF5014A,paid,"R$88,40"
2558BD6E543043FD931FEF90EC8F157E,ADD3CC5BE4E64A6797766BBA592ED2B3,paid,"R$88,40"
3EE53A26603D44BBACBE80C8A746D4AE,AC11164EA4454743914BB16DB07BF4DD,paid,"R$176,80"
4176B72F1E874462BD8ABDCFA6F85260,B67520A3E6834BBEA917F40677C65246,paid,"R$91,25"
6DB85387FA144BCE9DC61E54BAEDD644,C89B79F1FC8B4E45B605DA69B4740853,paid,"R$88,40"
9843F339C94243C1B8C682B5E1F38F37,55118A90DFA8443585F0B9E48A40586C,paid,"R$88,40"
221355AD3CD344C998EC1CC1E028BA9B,46B91184155A4488990ED507AB77FAF8,paid,"R$88,40"
2478D6BB58784A55AD24DDC1BCD2A8A6,651CB084548C44038D3DFE4B02688CF0,paid,243.75 BRL
3BD82DFF306A46ECACC26FEB9E1EC6FF,BCB228B6F46944B8A571D59EDBEB6CA9,paid,"R$88,40"
836BD5828887415784D85C214899274A,DF4E4AEEB6DF4EE29B5D7D1473EBF703,paid,"R$88,40"
8F38501BA336468F811A29796CB7F127,C4387879ABC044369C4464FCC58B7113,paid,"R$88,40"
947C67E70261443899AEF058C473CBF4,CCEC49AAE9E54BE2B6AFE46D90A55581,paid,"R$133,15"
CAEEEF9C05964B25AD37A98089036259,42D07AF444324961B80A118D53D57BD9,paid,"R$91,15"
8E70287E56A6426B872E187B96CE7E71,6B665479498E49B9A9EE722281F07F25,paid,"R$88,40"
8F95E2800949479AB90A332AB6DDE4B1,1E6302DA924743BDA9033FE00BC2C01E,paid,"R$88,40"
98E461B05D66457599F4641D64ABFFA6,569C660DEBC04B469D74256ECE99D46F,paid,"R$129,20"
201F8C376235410BA54D14148E45A89C,CCCDDB606EDE4A75A69068309309029E,paid,"R$88,40"
307F7CF1D36A485290724B41F2906E28,4AD086BE56564A0BB1EFB94EAF1A1355,paid,"R$102,00"
4CC8F609775F4685853998B087E1BC9D,EF8353F55D9F4A79A31C4CAA271C2987,paid,"R$88,40"
74B82C7E10A747BB81EF087E7DD50FED,CB54FFED8D1840BEABFF27CC337042A0,paid,"R$91,25"
07FF1DB294384170B3A6212396B828BA,2DBA2B968C5D4EC988BEFE921AD56BB7,paid,"R$192,54"
9843F339C94243C1B8C682B5E1F38F37,8C7351B2F3B54B01A6E3ABBA82AF009D,paid,"R$88,40"
C7C922B7C0FA4ACCB79459D25B3D5710,FB1FF259104940DAB2A9C65273F11C75,paid,"R$91,09"
34115E3559E84170948C8376AF0DC1AC,7C43D3B767BD45D3BA5D4DB91C20E727,paid,"R$88,40"
37775A75D6E34314A9DE38AB5254E698,EB311EE27B254531AFF33B9573234E2C,paid,"R$88,40"
7A0397B4E7EB453482D2DC76E2412A0A,3FD5AB0D02354106BF60450F42B89985,paid,"R$88,40"
8C9C2A76F7654CC69F64540C6022435B,310DC7DE5BEA4664BF75404FD53E335F,paid,"R$91,15"
CE8B0907617D4D86A649BF7125C9D82C,FF1AC7444C9A4F3BA6C68B374CA3A85A,paid,"R$88,40"
DFBAFE164A1446CFB316E70E9A4FE769,D5CCE626FEBB4C8EBE1FBECE0D74017B,paid,"R$88,40"
F6F7D0D9CD104D93B1ABE9787DD7CBF6,783570E8AC7E489496C3A20CC6D43E9D,paid,"R$88,40"
8C9C2A76F7654CC69F64540C6022435B,241496D05C7F4E558696FDFBC3054FE8,paid,"R$88,40"
DCB18235C15F4ABD8E41D45855EABBB4,3C509120F54D49B2942EA71E3540E3AC,paid,"R$122,40"
48CBBA912D4F4CFBA80D8F3047DBB536,2B0018E707564A9BA403DE190E6B43C2,paid,"R$88,40"
591332D71A884935B51375CDC632A35D,524426D5167544A5814EFB7E4CC4D8E5,paid,102.00 BRL
75F46AEF6FD34E42A4C69D8D4A303451,A8E4091BF98B4A6583F9A246F738A837,paid,"R$133,15"
9E971160A5C240EEA54023D1A1B10D11,F460C03B276642D59729F38E948376F4,paid,"R$88,40"
13895EC5A37748C085D2D113BCBF796D,DBF66F7467D9476CB45FE68D63262F13,paid,88.40 BRL
25B4DF326EE64EF3B3E3AB84A84CB025,F8A7C25279E34D5C9E55B272C677AB16,paid,"R$102,00"
2808803D49CB4ABC9846B606243A3D7D,EFF505CB196E4129BB6823B2B3CF4AA7,paid,"R$88,40"
4A6539EA1B034BF3A40084754CDA20BA,9849FD081EA544AE9318E2E045AC4791,paid,88.40 BRL
4CC8F609775F4685853998B087E1BC9D,EA8340461A304AA6A078C765C2003C92,paid,"R$88,40"
5C28EC184C724BAA9D898CC6750C02B9,9857DCA9AF8B491FB530A9D1F2A5CA58,paid,"R$102,00"
669901FC54F04383872EE7062BAFD9F6,DAA900DD5F584F379026E04594337901,paid,"R$91,43"
7B80997ABBFF44F8BEF0B9A8C6C1010C,BE1478266FDD42D9B4603CDDE7605832,paid,"R$88,40"
83DD63B8BE4346F78E0C29FA8F724335,1C26C47BAF92464DBC70E8381CC2293C,paid,"R$126,31"
FB3A41051B3148299793A3866FBE7FC3,3C078E85C09447EAA9C193E003E53FAC,paid,"R$88,40"
1F7B91802BA74300AF7FC2870A1D3F50,E3209C6627254EC882F0CA610CE2C781,paid,"R$91,47"
4F454692921B425B8DB684CA08FCD04B,D6612A3198A34C0FA9FC689C5982B8A4,paid,"R$102,00"
